,content,label
4135,Where 's the transparency ? Despite Obama 's denial @ sfchronicle stands by report he just talked with Jeremiah Wright .,1
4136,My fellow Tea Party friends in Ohio -- make sure you take advantage of early voting so you can GOTV election day . Know you can ! Must win Ohio .,1
4137,I have decided to add a caveat to my offer . Obama ca n't decide to send my $ 5M to Rev . Wright if he releases his records .,1
4138,Sarah Jessica Parker voted “ unsexiest woman alive ” – I agree . She said “ it ’ s beneath me to comment on the ...,1
4139,`` Donald Trump Defends His `` Big '' Obama Bombshell : 'It 's Not a Publicity Stunt ' '' via @ eonline,1
4140,Great ! Last night @ CelebApprentice winner @ johnrich & alumni @ RealMeatLoaf packed OH stadium rallying w/ @ MittRomney,1
4141,Barack Obama has everything to gain . Why would anyone ever deny $ 5M to charity ?,1
4142,"If my offer is refused , every undecided OH voter will be fully aware that Obama denied $ 5M to charity all because he is hiding something !",1
4143,"If Obama does n't accept my offer to be fully transparent , what will he say ?",1
4144,Watch Obama 's favorability numbers drop even further if he does n't accept my charitable offer . No one approves ( cont ),1
4145,`` Donald Trump Tells @ theblaze About His Obama Announcement : PASSPORT APPLICATIONS TELL YOU A LOT '' by @ BillyHallowell,1
4146,I hear they are very unhappy w/ Arianna and @ huffingtonpost at @ AOL . I ’ ll bet she won ’ t be there for long !,1
4147,Before Star Jones begged me to put her on The Apprentice she was “ professionally dead. ” I saved her tiny ...,1
4148,The TODAY Show should call me about who to put on the show— I know more about people who get ratings than anyone .,1
4149,I want to end the day by saying there is no check I would rather write than that to a good charity designated by our President .,1
4150,"I put @ DonnyDeutsch on Apprentice at his request , I did his failed cable show as a favor to him then he knocks me for my Obama announcement .",1
4151,"@ DonnyDeutsch tries so hard to be a star . But , he just does n't have what it takes ... and he never will .",1
4152,Alert ... The president knew that the ambassador was being attacked in Benghazi . He did nothing ... he is no leader .,1
4153,@ Bernard McGuirk Thanks for being so nice and defending me on O'Reilly ... you 're terrific !,1
4154,@ BernardMcGuirk . That 's more than O'Reilly did ... and he is supposed to be my friend . You 're terrific !,1
4155,@ johnsununu is taking major heat for calling the president lazy . But the president stated his weakness is that he is lazy . Fight on John !,1
4156,"I am going to the @ nyjets game with @ woodyjohnson4 , the owner of the team , a great guy .",1
4157,Before @ StarJonesEsq begged me to put her on The Apprentice she was “ professionally dead. ” I saved her tiny ( cont ),1
4158,I defended @ StarJonesEsq when she lied about her stomach operation to lose weight -- - only to get blindsided by her on the @ todayshow .,1
4159,I defended @ StarJonesEsq against @ NeNeLeakes on The Apprentice when @ NeNeLeakes was making a fool out of her -- - ( cont ),1
4160,A lot changed when David Letterman said `` he was probably born in this country '' -- - the word probably is a total disaster for Obama .,1
4161,Many people are saying that my challenge to Obama is having a huge negative effect on his poll numbers -- - I agree .,1
4162,Now grotesque @ BetteMidler is into the Trump act -- - trying to become relevant again .,1
4163,I never liked @ BetteMidler 's persona or singing and have n't heard her name in years .,1
4164,"But whenever she sees me , she kisses my ass . She 's disgusting . @ BetteMidler",1
4165,. @ BetteMidler talks about my hair but I 'm not allowed to talk about her ugly face or body -- - so I wo n't . Is this a double standard ?,1
4166,"While @ BetteMidler is an extremely unattractive woman , I refuse to say that because I always insist on being politically correct .",1
4167,"I guess @ BillMaher saw my ratings on the @ Late_Show the other night where Letterman beat Leno . Bill , you are no Letterman .",1
4168,". @ BillMaher , who got thrown off ABC for being stupid , is always so nice to me to my face and constantly asking ( cont )",1
4169,What people do n't know about @ BillMaher is that he was a terrible student and not considered smart in his early ( cont ),1
4170,I 'm not hearing much from Obama or his administration about my $ 5M offer to charity or to which charity the money will go .,1
4171,Dave Letterman @ Late_Show said during my interview that Obama was `` probably '' born in the US -- the word `` probably '' is a disaster for Obama .,1
4172,Obama lied 100 % about Libya and the killings -- emails are absolute . He must release his records on Wednesday and stop the lies .,1
4173,I always said Obama is lucky for himself but unlucky for the country . The storm could be very good for him as he ( cont ),1
4174,Many people walked out on Madonna 's concert when she told them to vote for Obama . Years ago I walked out because the concert was terrible !,1
4175,"So far the hurricane is being handled very well in NY , not nearly as bad as stated on news . Let 's see what happens later .",1
4176,We are taking care of hundreds of people in the Trump Tower atrium -- they are seeking refuge . Free coffee and food .,1
4177,"Direct view of crane from apartment window . Crane was never properly secured , blowing in the breeze .",1
4178,"If authorities need direct view from top of Trump Tower , call office .",1
4179,"All weights are on crane 's wrong side -- - very precarious below , move out !",1
4180,The water damage to NYC is amazing . The winds were bad but the water was worse .,1
4181,I saw from my window just before accident that the crane was not properly anchored for the storm .,1
4182,Hurricane is good luck for Obama again- he will buy the election by handing out billions of dollars .,1
4183,"Not only giving out money , but Obama will be seen today standing in water and rain like he is a real President -- - do n't fall for it .",1
4184,"Because of the hurricane , I am extending my 5 million dollar offer for President Obama 's favorite charity until 12PM on Thursday .",1
4185,"I am the best builder but if that were my building with the crane mishap , I would have been lambasted from coast to coast .",1
4186,"People having a great time in the Trump Tower atrium -- - unlike others , I stayed open .",1
4187,Do n't let Obama buy the election by handing out unlimited free money to states .,1
4188,"Remember this : Obama wants to raise taxes , @ MittRomney wants to lower taxes -- need I say more !",1
4189,"@ neilmsdunn Dopey , few have built more than me .",1
4190,. @ MatthewLumby Charity should get the money !,1
4191,"The Trump Tower atrium is such a great place & kept thousands of people warm & safe during the storm -- thanks , staff !",1
4192,So many incredible friends said thanks for TT help -- - I say thanks to you !,1
4193,The election is trending towards @ MittRomney . Americans know we ca n't afford another 4 years of the Obama economic decline .,1
4194,These last 4 years have not had a single quarter over 4 % GDP . Obama has overseen the weakest economic recovery in American history .,1
4195,My @ extratv interview before Hurricane Sandy explaining that I would be staying in Trump Tower during the storm,1
4196,"My @ SquawkCNBC interview discussing the 57th St. crane , damage from the storm and extending my $ 5M offer to Obama",1
4197,Another great cause Obama could send my $ 5M donation to is a charity for 9/11 First Responders . They are American heroes .,1
4198,I never fall for scams . I am the only person who immediately walked out of my ‘ Ali G ’ interview,1
4199,"`` Without focus , it 's just impossible to be successful at anything . '' -- Midas Touch",1
4200,"How did Obama go to a Las Vegas fundraiser on 9.12 , the day after he refused to send help to Americans in Benghazi ?",1
4201,"Let ’ s be honest , if Obama thought he could get away with campaigning during the storm , then he would have been in Ohio on Monday .",1
4202,Glad to hear that @ taylorswift13 will be co-hosting the Grammy nominations special on 12.5 . Taylor is terrific !,1
4203,@ digiphile @ RedCross RT if you think Pres.Obama should release his records to get $ 5M for charity -- for Red Cross or another great charity,1
4204,Why does Obama believe he should n't comply with record releases that his predecessors did of their own volition ? Hiding something ?,1
4205,People are happy that I left the Trump Tower atrium open as opposed to taking the easy way out .,1
4206,Scary . Obama and the Democrat Senate have accrued over $ 5T worth of debt without passing a budget in the last 3 years . 4 more years ?,1
4207,Maybe Obama should donate my $ 5M to the families of the 17 who have lost loved ones during the storm ?,1
4208,China ’ s stock market rose yesterday after 4 consecutive days of losses Their market gains the day we are hit by storm,1
4209,Fans should n't worry . We have adjusted the filming schedule of the upcoming 13th season of @ CelebApprentice appropriately due to the storm .,1
4210,The polls & momentum are trending towards @ MittRomney . Do n't let the hurricane change your thinking !,1
4211,"Not one Trump building , even those along the Hudson River , lost power -- - a testament to quality systems and construction .",1
4212,Watch me tonight on Late Night with Jimmy Fallon . Photo : Lloyd Bishop/NBC,1
4213,The President has until tomorrow at 12 noon to pick up $ 5M for his favorite charity . Looking like he wo n't be doing it . What is he hiding ?,1
4214,I 'm not hearing much from Obama or his administration about my $ 5M offer to charity -- or to which charity the money will go .,1
4215,Watch the clip from @ Late_Show where the crowd cheers after I explain that my offer is about transparency,1
4216,"I was standing with @ SHAQ when a young high school star , Kevin Garnett @ Celtics , said to a crowd `` Forget Shaq , I want to meet Donald Trump . ''",1
4217,Kevin Garnett 's response to Ray Allen last night was that of a great competitor -- nothing wrong -- in fact it was terrific . A champion !,1
4218,"Part 1 of my @ jimmyfallon interview discussing my $ 5M offer to Obama , # TRUMP Tower atrium , my tweets & 57th st. crane",1
4219,Part 2 of my @ jimmyfallon interview giving away some @ CelebApprentice spoilers & discussing 2012 Miss Universe Pageant,1
4220,. @ oreillyfactor called me a `` master marketeer '' last night -- I am not . I am a great builder -- I build great things & people come .,1
4221,I 'm concerned about the hurricane & that people will vote for Obama because he 's `` bravely standing in water '' -- ( cont ),1
4222,`` Trump to Do Robo-Calls for Romney '' via @ Newsmax_Media,1
4223,. @ USATODAY -- go back to your old logo & fast -- you 're losing your readers by the thousands ! `` No charge . '',1
4224,"“ I didn ’ t consider him American . He seemed like an international individual. ” –Sohale Siddiqi , BHO 's College Roommate",1
4225,An amazing article by Kevin Gabriel- A must read by friends and foes of President Obama . End date is tomorrow at noon .,1
4226,"Congratulations Kevin Gabriel on your amazing article . If I were a journalist this would be the next Watergate , and I would be a star .",1
4227,How many illegal foreign donations will Obama collect this final week ? Another scandal ignored by the liberal media .,1
4228,Today Barack Obama is standing in water in NJ . Remember on election day that he has put the US underwater .,1
4229,"In the spirit of transparency , Obama should immediately release the 9.11 tape of Tyrone Woods pleading for military support in Benghazi .",1
4230,. @ Disney 's acquisition of Lucas Film is a smart deal for both sides . Disney just bought a great brand which will keep producing revenue .,1
4231,Looking at the figures and plans behind @ Disney 's acquisition of Lucas Film makes you realize how stupid @ AOL ( cont ),1
4232,"There is nothing I would be happier to do than to donate the $ 5M to a charity of Obama ’ s choice , once he releases all of his records .",1
4233,A lot of undecided and independent voters have had enough with Obama ’ s lack of transparency . I do n't blame them .,1
4234,How does a dummy like @ billmaher get a television show -- & his ratings stink . You 'd think @ HBO could do a lot better .,1
4235,# TRUMP International Reality will be America ’ s premiere real estate brokerage house w/ the most distinctive services .,1
4236,Spoiler -- @ dennisrodman has really got his act together so far on the upcoming season of @ CelebApprentice ...,1
4237,"Congratulations to @ MittRomney on getting the @ DMRegister , @ NewYorkPost , @ NewYorkObserver & @ NashuaTelegraph endorsements !",1
4238,Obama met with Panetta and Biden at the White House during Benghazi attack And he still did nothing .,1
4239,Thanks for all the nice words on my keeping the Trump Tower atrium accessible to stranded victims of # Sandy . My honor .,1
4240,"President Obama , please take the $ 5M check for charity tomorrow . It is so easy and could do so much good !",1
4241,"President Obama , if it is important to you , I will substantially increase the $ 5M offer !",1
4242,A lot of people are concerned about which charity my $ 5M will be donated to . The onus is on Obama to first release his records .,1
4243,Obama is now standing in a puddle acting like a President -- give me a break .,1
4244,@ stass13 Thanks !,1
4245,`` The successful man will profit from his mistakes and try again in a different way . '' -- Dale Carnegie,1
4246,It 's 10 AM : Two hours to go for Obama to easily pick up millions for charity !,1
4247,From 1954 to 1960 there were 10 major hurricanes that hit the East Coast .,1
4248,Do you believe @ algore is blaming global warming for the hurricane ?,1
4249,Let 's continue to destroy the competitiveness of our factories & manufacturing so we can fight mythical global warming . China is so happy !,1
4250,You know the world is crazy when New York gets hit by a hurricane -- and Florida does n't .,1
4251,“ Romney ’ s $ 2 Billion Sacrifice for America ” By Chris Ruddy @ Newsmax_Media,1
4252,"To all @ MittRomney supporters , make sure you have taken advantage of early voting now so you can GOTV on election day .",1
4253,Why is Obama ’ s auto bailout now creating jobs in China ? He is ruining American industry .,1
4254,Obama is a terrible negotiator . He bails out Chrysler and now Chrysler wants to send all Jeep manufacturing to China -- and will !,1
4255,President Obama missed the deadline !,1
4256,I will soon be releasing my response to the fact that President Obama refused to show his applications and records to the public .,1
4257,Press release . Video response to follow .,1
4258,My video response to President Obama 's lack of transparency . …,1
4259,"If I would have offered Obama a billion dollars to show his records , he would have refused .",1
4260,Everybody knows why Obama would not show his college applications -- - they are just not willing to say !,1
4261,Nice to see Obama released a situation room photo from Sandy . How about releasing the photo taken during Benghazi ?,1
4262,What is your thought as to why Obama refused millions for charity and did not show his records and applications ?,1
4263,How could Obama leave those American heroes out to die in Benghazi ? And he continues to lie to the public !,1
4264,I will start reviewing various political reporters etc & websites as to their professionalism & fairness—many people asking for this .,1
4265,Next year I will be changing the name of 800 acre Doral to Trump National Doral . It will be the best resort in the country—Miami is hot !,1
4266,It was announced this morning that unemployment rose -- this ca n't be good for Obama .,1
4267,"With long gas lines & total disarray from storm , the hurricane may yet be a negative for Obama .",1
4268,. @ Chrysler disputes my statement -- but watch Chrysler move @ Jeep jobs to China after the election .,1
4269,We should not allow @ Chrysler to move @ Jeep jobs to China after they said they would n't -- stay tuned !,1
4270,. @ RalphGilles of Chrysler should focus on design rather than filthy language -- not very professional .,1
4271,". @ BarbaraJWalters called my office to ask me to do election night coverage with her -- sadly , I wo n't be able to do it .",1
4272,". @ TheRevAl came to my Trump Tower office to apologize for calling me a racist -- very nice , apology accepted !",1
4273,I 'm sending lots of bottled water out to Staten Island & Long Island .,1
4274,People are struggling to get gasoline for their cars -- we are like a third world country .,1
4275,"Interestingly , the hurricane may now be a disaster for Obama 's reelection because of his grandstanding .",1
4276,"Looks like @ RalphGilles is full of it . @ dcexaminer : `` Jeep , an Obama favorite , looks to shift production to China ''",1
4277,. @ maggiepolitico is an unprofessional hack who belongs @ politico with all the other Obama hacks .,1
4278,How about President Obama fixing the gasoline situation instead of taking photo ops in the destruction .,1
4279,@ simonsam It is Trump water -- thanks .,1
4280,"Unemployment is now 7.9 % . Four years and $ 6.5T later , that is really bad !",1
4281,"`` We do n't need a Secretary of Business to understand business , we need a president who understands business and I do '' -- @ MittRomney",1
4282,"Obama our Welfare & Food Stamp President , is praising himself for expanding welfare He does n't believe in work .",1
4283,. @ eagles should sit Michael Vick . He is a great athlete but less than average quarterback .,1
4284,A-Rod is now looking for an expensive home in Beverly Hills -- why are n't the @ Yankees terminating his contract for misrepresentation ?,1
4285,I have an idea for A-Rod -- -buy a home at @ TrumpGolfLA overlooking the Pacific -- will bring you better luck .,1
4286,"Obama has destroyed the middle class . In ’ 09 , median household income was $ 55,198 . Now it is $ 50,678 . Four more years ?",1
4287,Global warming is based on faulty science and manipulated data which is proven by the emails that were leaked,1
4288,A wonderful place .,1
4289,Could be the hurricane helps @ MittRomney -- people are rioting in the streets over gasoline,1
4290,Reality TV ’ s # 1 Bad Girl @ OMAROSA is back on the upcoming 13th season of All Star @ CelebApprentice . She is great as always .,1
4291,"Make sure to catch @ history ’ s season finale of “ The Men Who Built America ” on Sun , November 11th . Great show .",1
4292,"`` Go as far as you can see ; when you get there , you 'll be able to see farther . '' -- J.P. Morgan",1
4293,Obama promised 5.2 % unemployment by October 2012 . His promises are worthless !,1
4294,"Castro , Chavez and Ahmadinejad are all anxiously awaiting our election results . They are praying Obama wins .",1
4295,Concerns over the national debt are stopping businesses from hiring and expanding Obama 's policies are unsustainable,1
4296,Members from Obama 's own job council are endorsing @ MittRomney Not surprising,1
4297,"Considering Obama hasn ’ t proposed anything concrete , if he wins he won ’ t have a mandate . Another 4 years of legislative stalemate .",1
4298,"In the heart of the city , Trump International Toronto is the city 's most elite property True luxury at its finest .",1
4299,I think @ TheRevAl should take this challenge . Axelrod was too scared . RT : @ RonKaufmanIntrn : Kaufstache vs. Sharpstache .,1
4300,Pennsylvania is in play @ MittRomney . All undecideds in Philly suburbs should ask themselves - who do you trust most on @ Israel ?,1
4301,"Undecideds in OH , PA and WI will make the difference . All should ask themselves if they want $ 6/gallon gas because it will come under Obama .",1
4302,. @ JoeBiden is out on the trail saying `` you 'll vote for me in 2016 . '' Is he serious ?,1
4303,Obama 's war on women has lead to the biggest decline in female employment in 40 years . 4 more years ? ?,1
4304,We don ’ t want to have a recount in any of the battleground states . Obama will steal it . Make sure all your friends and family vote .,1
4305,Gary Johnson is asking people `` to waste '' their vote on him . Make it count - vote for @ MittRomney .,1
4306,Trump Hotels are delivering lots of food to storm victims ... we love doing it !,1
4307,Make sure you get out and vote ... most important election of our generation ... go Romney !,1
4308,@ MittRomney will turn this mess around !,1
4309,@ conedison is terrible ... do n't know what they are doing . Trump National Briarcliff and all houses are totally blacked out !,1
4310,@ conedison does n't even respond to the people in Briarcliff ... like a forgotten area .,1
4311,@ conedison is incompetent and will have tremendous liability to Briarcliff Manor and Trump National !,1
4312,"Like @ conedison , Obama is incompetent !",1
4313,"@ conedison , call GM Dan Scavino at 914-944-0900 .",1
4314,"Remember when you vote , Obamacare is a disaster !",1
4315,`` This is a time for big ideas . This is a time for real reform for a real recovery . '' -- @ PaulRyanVP,1
4316,. @ ralphreed is doing a great job !,1
4317,@ eheinlen Yes .,1
4318,"@ TrickettTweeter No , his facts are very bad for him .",1
4319,@ ewim55 Then he would n't be president .,1
4320,@ Lorrainejuliet @ EDLTrobinson @ FloridaJayhawk @ hannityshow Must be careful & smart !,1
4321,"Remember , go vote -- we need real change this time .",1
4322,. @ CNN is looking at Jeff Zucker to lead them out of the forest -- Jeff would be a great choice .,1
4323,Thank you to @ piersmorgan for your nice statement about me in the @ HollywoodReporter,1
4324,Get out tomorrow and vote so that we can all finally say those magic words -- -,1
4325,It ’ s extremely cold in NY & NJ—not good for flood victims . Where is global warming ?,1
4326,Great article in the @ NewYorkPost by Ben Garrett -- '' Do n't Blame Sandy on Global Warming '',1
4327,We ca n't destroy the competitiveness of our factories in order to prepare for nonexistent global warming . China is thrilled with us !,1
4328,Nice mention by Brian Kelly Conservative Action Alerts,1
4329,"My @ foxandfriends interview discussing @ newsday ’ s endorsement of @ MittRomney , tomorrow 's election and Sandy 's victims",1
4330,Obama ’ s policies have led to food stamp rolls growing 75X faster than job production We ca n't afford 4 more years .,1
4331,"In ’ 08 , America voted for Hope & Change . Instead , we got incompetency . Now it is time to put a real job creator in office . Vote 4 Mitt !",1
4332,Dummy @ mcuban is at it again trying to use me to get publicity for himself !,1
4333,. @ mcuban tries so hard to be a star and he truly does n't have what it takes and never will !,1
4334,Only 1 mill . dollars @ mcuban ? Offer me real money and I ’ d consider it . Your team and networks lose so much money I doubt you have much left !,1
4335,. @ mcuban When Apprentice became the # 1 show on tv you tried copying me with The Benefactor- a complete and total ratings disaster for @ ABC .,1
4336,Do n't believe Chrysler ( if Obama wins ) -- see how fast @ Jeep production will be moved to China -- and I 'll be watching !,1
4337,"Like Al Sharpton , @ DonnyDeutsch apologized to me for calling me a racist on @ todayshow -- apology accepted !",1
4338,@ acman84 True !,1
4339,@ ojmart Thank you !,1
4340,"Obama is angry , frustrated and desperate . He said “ voting is the best revenge ” He is divisive .",1
4341,Via @ WSJ : “ A New Direction For America ” by @ MittRomney,1
4342,"`` I believe in the America that never gives up , never stops striving , never ceases believing in itself . '' -- @ MittRomney , 11.2.12",1
4343,. @ mcuban Baseball commissioner and owners were smart when they didn ’ t want you to buy a team -- - but I don ’ t think you have the money anyway .,1
4344,. @ mcuban Your team owners are tired of losing so much money with the @ dallasmavs . I love the fact that they are ( cont ),1
4345,"Obama just stated `` It 's always good to ignore Donald Trump . '' I state he is right , especially when the truth is against him .",1
4346,". @ mcuban , Shark Tank was shoved to Friday evening -- Friday is considered “ dead television. ” Besides , you are not the star ( & never will be ) .",1
4347,"After 13 seasons , @ ApprenticeNBC easily beat Shark Tank in ratings last year -- better demos as well .",1
4348,. @ mcuban Letterman @ Late_Show had his best ratings with me -- and you bombed . People do n't care about Mark Cuban .,1
4349,@ mcuban -- -- Do you mean the President 's birthplace ?,1
4350,Tomorrow ’ s election will have historic repercussions for our country . Make America strong again . Vote for @ MittRomney .,1
4351,Voting for @ GovGaryJohnson is voting for Obama -- do n't waste your vote !,1
4352,. @ ABFAlecBaldwin They were rising in the 1950 's then went back down -- they will go up and down through eternity .,1
4353,. @ ABFAlecBaldwin P.S . Your brother @ StephenBaldwin7 is doing very well on @ ApprenticeNBC -- and he stated he `` adores you . '',1
4354,China is worried . The polls are trending for @ MittRomney . They won ’ t be able to steal from us anymore .,1
4355,The outer boroughs of Manhattan are still devasted by Sandy . How would the press cover this if a Republican was President .,1
4356,Benghazi is bigger than Watergate . Don ’ t let Obama get away with allowing Americans to die . Kick him out of office tomorrow .,1
4357,Tune in for # TrumpTuesday on @ SquawkCNBC tomorrow morning .,1
4358,Go out and vote -- - this will be the most important election of our time !,1
4359,"Answer to your questions- I will be voting at 10:30 AM at Lighthouse International 110 East 60th Street , Manhattan",1
4360,"I was invited to be with Mitt Romney tonight -- - win , lose , or draw , I ’ ll be there !",1
4361,Why is Obama playing basketball today ? That is why our country is in trouble !,1
4362,"Before you vote , think : Obama wants to raise taxes , @ MittRomney wants to lower taxes -- need I say more !",1
4363,"Despite the upcoming election , the cover of paper-thin Time Magazine looks like an ad for the movie Lincoln -- sad !",1
4364,The Apprentice was the # 1 show on television last season on Sunday from 10 to 11 -- - congratulations Donald !,1
4365,`` If you voted for Obama in 2008 to prove you were not a racist then vote for Romney in 2012 to prove you are not stupid . '' Thanks Walter D !,1
4366,Remember : Obama turned down $ 5M to charity which I said I would increase by 10X to $ 50M -- just to show simple records . He 's hiding lots !,1
4367,@ SpencerLJackson Yes !,1
4368,@ jtylerdowling Thanks,1
4369,@ NGen52 I never went bankrupt .,1
4370,Me voting -- - it really is my hair !,1
4371,Watch this behind the scenes video of @ IvankaTrump 's Fall 2012 collection photo shoot- …,1
4372,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive .,1
4373,In the 1950 ’ s our climate was far more unstable than it has been over the last 5 years .,1
4374,The New Black Panthers are back at the same Philly polling station from '08 Do n't let them intimidate you !,1
4375,Make sure to vote today . Vote for real change . Change that will deliver jobs and a free & strong America . Vote for @ MittRomney .,1
4376,Very dangerous pattern developing across country by Obama supporters . Detroit poll watcher was threatened with gun,1
4377,@ JoeBiden ’ s unannounced visit to Cleveland shows Ohio is trending for @ MittRomney . Come on Tea Party – I know you can deliver it today !,1
4378,"My radio interview with @ GovMikeHuckabee where I discuss Obama hiding from my $ 5M charitable offer , Benghazi & Sandy",1
4379,Save Medicare . Vote for @ MittRomney . He will repeal Obamacare on day one .,1
4380,"My @ SquawkCNBC interview discussing the close election , the enthusiasm gap between Mitt & Obama & the fiscal cliff",1
4381,"“ Change can ’ t be measured in speeches . It is measured in achievements. ” -- @ MittRomney yesterday in Fairfax , VA .",1
4382,"More reports of voting machines switching Romney votes to Obama . Pay close attention to the machines , do n't let your vote be stolen",1
4383,"Make sure to verify the voting machine does not switch your vote . If you have any problems , notify the poll workers .",1
4384,Yesterday Obama campaigned with JayZ & Springsteen while Hurricane Sandy victims across NY & NJ are still decimated by Sandy . Wrong !,1
4385,Now Chinese state run companies are taking over our coal market China wants to deplete our resources here at home .,1
4386,"If you experience any harassment or heckling at the polling places from Obama supporters , make sure you report it immediately .",1
4387,Watch Obama refuse to call Benghazi a terrorist attack on 9.12 What took @ CBS so long to release this footage ?,1
4388,Obama thinks he can just laugh off the fact that he refuses to release his records to the American public . He ca n't .,1
4389,@ Tappersong Thanks Gary .,1
4390,The federal gov . has handled Sandy worse than Katrina . There is no excuse why people don ’ t have electricity or fuel yet .,1
4391,". @ ABFalecbaldwin Alec -- it 's not science , it 's a con -- read the e-mails .",1
4392,The federal gov . has handled Sandy worse than Katrina . There is no excuse why people do n't have electricity or fuel yet .,1
4393,"Do we still want a President who bows to the Saudis and lets OPEC rip us off ? Make America strong , vote for @ MittRomney .",1
4394,I have had the pleasure of getting to know @ AnnDRomney & @ MittRomney this past year . They love America . Let 's push them over the top today .,1
4395,I love show `` Law and Order '' but the @ MRbelzer casting is the worst ever . No talent -- unwatchable !,1
4396,. @ MRbelzer is a stone cold loser with no talent -- why did they ever put him on `` Law and Order ? '',1
4397,"Whoever wins today , remember that tomorrow we still have a country struggling . Our work is not done until America is strong again .",1
4398,`` Truth will ultimately prevail where there is pains to bring it to light . '' -- George Washington,1
4399,@ dionnewarwick thanks for your nice statement on Access Hollywood . You are a great person and talent ... I adore you !,1
4400,"Well , back to the drawing board !",1
4401,We ca n't let this happen . We should march on Washington and stop this travesty . Our nation is totally divided !,1
4402,Lets fight like hell and stop this great and disgusting injustice ! The world is laughing at us .,1
4403,This election is a total sham and a travesty . We are not a democracy !,1
4404,Our country is now in serious and unprecedented trouble ... like never before .,1
4405,Our nation is a once great nation divided !,1
4406,The electoral college is a disaster for a democracy .,1
4407,Hopefully the House of Representatives can hold our country together for four more years ... stay strong and never give up !,1
4408,House of Representatives should n't give anything to Obama unless he terminates Obamacare .,1
4409,P.S . 42 in Queens is getting a truckload of food and much needed supplies for Rockaway residents # HurricaneSandyRelief,1
4410,I ’ ve sent a 10-wheeler filled with 358 master cases of food and supplies to my hometown of Queens today # TrumpCares,1
4411,Trump volunteers were out early today to offload cases of food and supplies for hard-hit Rockaways residents # Sandy,1
4412,. @ bwilliams knows that I think his newscast has become totally boring so he took a shot at me last night .,1
4413,The only thing more boring than @ bwilliams newscast is his show Rock Center which is totally dying in the ratings—a disaster !,1
4414,. @ bwilliams -- would n't you love to have my ratings ?,1
4415,This was the Republicans election to win . @ MittRomney is a good man but he just never connected with the people .,1
4416,The voting booth process was a total disaster—it could and should be much better and more efficient—tremendous room for error !,1
4417,"Brian -- Thanks dummy -- I picked up 70,000 twitter followers yesterday alone . Cable News just passed you in the ratings . @ NBCNightlyNews",1
4418,"Brian , I hope @ NBCNightlyNews is n't paying you too much -- look at what 's happening to nightly news .",1
4419,Brian Williams was never a smart guy but always passes himself off as such . People will learn the truth ! @ NBCNightlyNews,1
4420,"Brian , if I 'm `` well past the last exit to relevance '' how come you spent so much time reading my tweets last night ? @ NBCNightlyNews",1
4421,This was the Republicans election to win but they just blew it -- reasons why to follow .,1
4422,Another four years -- not good for the country but we 'll have to live with it !,1
4423,Our country is totally split right now but someday it will come together !,1
4424,We have to make America great again !,1
4425,It 's freezing and snowing in New York -- we need global warming !,1
4426,"Amazing , various celebrities were far harsher than me with political statements -- - but media does n't care about ...",1
4427,"Pervert alert . @ RepWeiner is back on twitter . All girls under the age of 18 , block him immediately .",1
4428,Millions without electricity across NY & NJ . The media has covered for Obama ’ s massive failure . Can you imagine if this was another Pres ?,1
4429,"Congrats to @ KarlRove on blowing $ 400 million this cycle . Every race @ CrossroadsGPS ran ads in , the Republicans lost . What a waste of money .",1
4430,The stock market and US dollar are both plunging today . Welcome to @ BarackObama ’ s second term .,1
4431,Beijing had a bigger celebration than Chicago last night . The Chinese are happier with the election than we are .,1
4432,It has been a pleasure to make so many friends and meet so many great people on the trail this past cycle . We will fight on !,1
4433,"Now that the election is over , watch Chrysler ship @ Jeep production to China -- my prediction .",1
4434,“ A man always has two reasons for doing anything : a good reason and the real reason. ” -- J. P. Morgan,1
4435,Thank you to Joe Passov ( Travelin ’ Joe ) of Golf Magazine for the great article…,1
4436,". @ hardball_chris says he ’ s “ glad ” we had a hurricane ! With many people dying and thousands hurting , MSNBC ( cont )",1
4437,A test : tweet me the reason @ billmaher was fired from @ ABC ( other than his bad ratings ) .,1
4438,Tweet me back if u think we should start a petition to fire @ hardball_chris for his comments on Sandy & the death & destruction it caused .,1
4439,... I trounced him in ratings & Letterman beat @ jayleno last Thursday . Brian—are you irrelevant ?,1
4440,"Letterman @ Late_Show had Brian Williams @ NBCNightlyNews as guest last night , I was on last Thursday",1
4441,It is that time of the year . The Trump Wollman Skating Rink is open to the public in Central Park . The greatest ice rink in the country .,1
4442,Russian leaders are publicly celebrating Obama 's reelection . They ca n't wait to see how flexible Obama will be now .,1
4443,I started to get very worried about Mitt 's chances when I heard that A-Rod donated to his campaign . Everything A-Rod touches turns bad .,1
4444,I will and I agree ! RT @ ZacharyQuinto @ realdonaldtrump you ca n't possibly make any more money . so why do n't you make a difference instead ? !,1
4445,Obama 's administration is now openly admitting it expects US credit downgraded again Thanks for letting us know now,1
4446,No surprise that all the foreign countries are celebrating Obama 's win . They love a weak America that they can rip off .,1
4447,. @ davidaxelrod I 'm sending you a check to help find a cure . @ IvankaTrump says hi .,1
4448,"With taxes set to go up and Obama about to cut the mortgage deduction , now is the time to buy a house if you can . Can get a great deal .",1
4449,"At the end of the day , Obama won the battleground states by less than 500,000 votes . This was a winnable race . GOP needs to do better !",1
