,content,label
653,Be sure to watch my wonderful wife Melania Trump tonight on @ QVC at 1AM EST,1
654,China 's military buildup is a major threat to the Free World . We must remain resolute and maintain our national defense at all costs .,1
655,My new book Midas Touch in stores now .... # trumpvlog,1
656,Why is @ BarackObama always campaigning or on vacation ?,1
657,"Happy to have passed 800,000 followers . Looking forward to passing 1M sooner than later .",1
658,@ Johnboehner : Stop `` The China Curse '' -- - Pass the China Currency Bill !,1
659,Late last Friday @ BarackObama announced his 2011 budget deficit was $ 1.299 trillion -- the second largest in US history .,1
660,It is time for Iran to face serious consequences . This regime is a threat to our national security .,1
661,@ BarackObama is holding Taiwan 's request for 66 advanced F-16 's . Wrong message to send to China .,1
662,Iran was planning to attack the Israeli and Saudi DC embassies . We should respond accordingly . The diplomatic window is closed .,1
663,"Watch @ Seanhannity tonight on his show , Hannity , Fox News at 9 pm . I 'll be on and we 'll cover the Wall Stree… ( cont )",1
664,Now China is publicly supporting the OWS protests . It 's time for the protesters to go home .,1
665,"If ObamaCare is not repealed then we can expect stagnant growth , long term unemployment and record high premiums .",1
666,Iraq 's government is treating us like fools . We should demand their oil .,1
667,"`` Everyone makes mistakes , but it 's what you do with them and what you learn from them that matters . '' -- Midas Touch",1
668,Our country is blowing up and @ BarackObama is out campaigning .,1
669,My @ FoxNews interview last night on @ hannityshow discussing OWS and @ BarackObama 's incompetent leadership .,1
670,My thoughts on @ barackobama 's campaign ....,1
671,Both @ BarackObama and China have embraced OWS . All want the decline of America . Time for the protesters to go home .,1
672,My beautiful wife Melania will be appearing on QVC this evening from 8 to 9 pm .,1
673,We must stop outsourcing our jobs overseas and end our multi-billion dollar trade deficits .,1
674,"America needs to rebuild our infrastructure . Why are we sending trillions overseas when our own roads , bridge… ( cont )",1
675,`` Sometimes understanding other people 's problems is the key to finding opportunities . '' -- Midas Touch w/ @ atheRealKiyosaki,1
676,"Bob Beckel , a commentator for FOX is bad for the @ FoxNews brand : @ BobBeckel is close to incompetent .",1
677,@ BarackObama claims that all his choices were `` the right ones . '' I am sure the 20 % of Americans who are unemployed disagree .,1
678,The OWS protesters are doing nothing to advance the interests of the 99 % . Time for them to go home !,1
679,"My thoughts on Gadhafi 's death , @ BarackObama , and the misery index ... # trumpvlog",1
680,Why is crude oil priced at $ 86/Barrel ? OPEC is ripping us off . Not worth $ 30/Barrel . America needs new leaders .,1
681,Why did we spend billions of our money on Libya if we are not going to get any of the country 's oil ? What do we get out of this ?,1
682,A simplified tax code will help promote growth in the private sector .,1
683,Why did @ BarackObama liberate Libya and do nothing for the Iranian protestors ? Iran is a threat to our national security .,1
684,The Misery Index is at a 28 year high .,1
685,"Why do we continue to sit idly by while China steals our national security and corporate secrets ? China is an enemy , not a friend .",1
686,The Dollar is at an all-time WWII low against the Yen . The Fed 's recklessness is going to lead to record inflation .,1
687,We are leaving Iraq after expending a tremendous amount of blood and treasure . We should be reimbursed with oil ! -- Do n't give it to Iran .,1
688,See what I have to say about Iran and Iraq in today 's # trumpvlog ...,1
689,The job plan by @ BarackObama is nothing more than a second stimulus . The first failed and so will this one .,1
690,So much for creating American jobs -- @ BarackObama gave $ 529 Million to a `` Green '' car company -- -so they can be manufactured in Finland .,1
691,Libya is adopting a more radical form of Sharia Law now under their new leadership . Is this what @ BarackObama wanted ?,1
692,Printing money is neither a short or long term solution to our country 's economic woes . The Fed is destroyin… ( cont ),1
693,Last year @ Lawrence strongly predicted that @ TimPawlenty would be the Republican nominee -- @ Lawrence is a tota… ( cont ),1
694,"I only go on shows that get ratings , that 's why I do @ oreillyfactor , @ hannityshow , and @ gretawire . Your sho… ( cont )",1
695,Does @ BarackObama ever work ? He is constantly campaigning and fundraising -- on both the taxpayer 's dime and time -- -not fair !,1
696,"@ Lawrence Yes , great hair , and it 's actually mine .",1
697,@ Lawrence There is no such thing -- - they ca n't get much lower than yours .,1
698,"Please only respond by tweet @ lawrence because like everyone else , I do n't watch your show .",1
699,"It 's sad with only 57,000 followers on Twitter that you are topping your broadcast . @ lawrence",1
700,Why does the federal government send foreign aid to China ? Unbelievable ! Washington is financing America 's de… ( cont ),1
701,"Stop calling my office to do your show , I have more important things to do with my time -- - nobody 's watching you ! @ lawrence",1
702,The notion of the `` Arab Spring '' is a canard . The Middle East is being conquered by Islamic radicals with th… ( cont ),1
703,THe 2012 election is the most important in my lifetime . We must nominate a candidate who will win and will roll back @ BarackObama 's damage .,1
704,"Watch me tonight on Fox News at 10 p.m. with Greta Van Susteren , @ Gretawire .",1
705,"I heard , because his show is unwatchable , that @ Lawrence has made many false statements last night about me . Maybe I should sue him ?",1
706,Read this about @ Lawrence ....,1
707,"In response to @ Lawrence , my net worth is substantially more than 7 billion dollars -- - very low debt , great as… ( cont )",1
708,My @ FoxNews interview last night with @ Gretawire,1
709,I am happy to see the majority of the GOP candidates agree with me that the tax code must be simplified and the rates dropped .,1
710,When will Washington stand up to China . China is manipulating its currency and stealing our jobs . Washington should move on legislation .,1
711,Why are n't we getting any oil from Iraq before we leave ? We are leaving the country wide open for Iran . Big mistake .,1
712,"Watch me tonight at 9PM ET on @ CNN , full hour . @ Piersmorgan won @ ApprenticeNBC before taking over Larry King 's slot- should be interesting .",1
713,The Debt is our nation 's greatest threat . @ BarackObama is out of touch .,1
714,When will our nation 's sacrifices be respectfully appreciated ? Iraq and Libya should reimburse us in oil .,1
715,Our worst threat to unemployment is @ ObamaCare . It will also destroy our country 's basic standards .,1
716,The US Air Force won the war in Libya to clear the way for Islamic Extremist control of Libya .,1
717,My interview yesterday with @ TeamCavuto discussing Europe 's debt deal and the GOP primary,1
718,My interview from last night with @ piersmorgan discussing OWS,1
719,ObamaCare contains marriage penalty taxes . Why should married couples be penalized for having healthcare ?,1
720,Our economy can not stay competitive with policies like these : @ BarackObama is proposing over $ 90 Billion in new regulations .,1
721,Bernie Madoff and Tony La Russa in today 's # trumpvlog ...,1
722,Is Jon Stewart a racist ? See video -- - @ thedailyshow,1
723,The Al Qaeda flag is now flying over Benghazi . @ BarackObama spent over $ 3Billion of our money for this ?,1
724,It snowed over 4 inches this past weekend in New York City . It is still October . So much for Global Warming .,1
725,THe Chinese military is already hacking our satellites . The Chinese government is not an American ally .,1
726,The Republicans never should have agreed to this past summer 's debt deal . Military cuts will now come along with tax increases .,1
727,Is Jon Stewart a racist ? See video that includes clip ... # thedailyshow,1
728,Another company that the DOE has given money to just filed for bankruptcy . This is how the money we borrow at 40 % from China is wasted .,1
729,"The @ SuperCommittee must cut spending , not raise taxes . Washington has a spending problem , not a revenue problem .",1
730,Why is @ BarackObama letting the Taliban know when our troops are leaving ? This is dangerous for our soldiers .,1
731,Egypt 's Muslim Brotherhood just made its first visit to Hamas-led Gaza . Why did @ BarackObama promote the `` Arab Spring '' ?,1
732,The economy wo n't fully recover until @ ObamaCare is fully repealed . It is a job killer !,1
733,The greatest threat to our security is our debt . It is already past 100 % GDP . We need to make real budget cuts .,1
734,The Oil Companies collude with OPEC to keep oil artificially overvalued . They need to be reigned in .,1
735,Watch my interview with Greta Van Susteren @ gretawire tonight on Fox News at 10 p.m .,1
736,My interview on @ gretawire discussing the economy and @ TheHermanCain `` Witch Hunt '',1
737,Malfeasance at Fannie Mae and Freddie Mac helped cause our current financial meltdown .,1
738,Iran 's quest for nuclear weapons is a major threat to our nation 's national security interests . We ca n't allow Iran to go nuclear .,1
739,See what I have to say about the Occupy Wall Street protestors in today 's # trumpvlog ....,1
740,China 'scorns ' US cyber espionage charges -- China does not respect us and feels Obama is a `` dummy '',1
741,Reporter @ AlHunt is one boring and low vision guy !,1
742,A record high 6.7 % of Americans are living in extreme poverty . This is tragic . We can do better .,1
743,# timetogettough The White House Correspondents ' Dinner in my new book `` Time To Get Tough '' ..... watch the # trumpvlog -- -,1
744,The Federal government spent over $ 3.7 trillion last year . This is unsustainable and a true danger . The American dream is being destroyed .,1
745,"Our deficits are caused by runaway spending , not inadequate taxing . Washington does not have a revenue problem .",1
746,Some @ OWS protesters are sincere people frustrated with the system -- others just in for the party .,1
747,America should not be pressuring @ Israel to show restraint against Iran . We should be working to stop Iran 's nuclear drive .,1
748,"Instead of trash talking @ PMIsrael on the world stage , @ BarackObama should be defending @ Israel .",1
749,The @ SuperCommittee will fail . The Republicans never should have agreed to the debt deal .,1
750,He is out of real solutions -- @ BarackObama 's job bill is nothing more than a tax increase .,1
751,China is advocating on behalf of Iran 's nuclear program -- the Chinese oppose both sanctions and any militar… ( cont ),1
752,The Fannie and Freddie execs should not get million dollar bonuses with our tax dollars . They were bailed out with $ 169B of our money .,1
753,Mitt Romney did great in the debate last night .,1
754,Rick Perry is a good guy who had a really tough evening . @ RickPerry,1
755,Herman Cain handled the pressure of the debate really well . @ THEHermancain,1
756,"The Fed should not bail out the EU . Europe 's financial mess is their problem , not our problem !",1
757,Solyndra 's government loan and subsequent bankruptcy prove that @ BarackObama is both corrupt and inept .,1
758,"The Debate , @ BarackObama 's mic , and my Endorsement in today 's # trumpvlog -- -",1
759,The death tax should be abolished -- the Government is simply taxing you twice . It is also a job killer .,1
760,My thoughts on Joe Paterno and political analysts in today 's # trumpvlog ...,1
761,"My interview with @ IngrahamAngle discussing @ THEHermanCain , @ BarackObama 's mistreatment of Israel and GOP 2012 .",1
762,The Arab Spring has turned into the Islamist Winter . Our ally @ Israel is in a perilous position . We must stand behind @ Israel .,1
763,"To the brave men and women , past and present , in our armed services- best wishes on Veterans Day .",1
764,2012 is the most important election of my lifetime . @ BarackObama must be defeated .,1
765,October has a 7 % foreclosure increase last month . Is this @ BarackObama ’ s economic recovery ?,1
766,@ BarackObama made a campaign decision on delaying the Keystone Pipeline to 2013.The pipeline would lower oil prices and create jobs .,1
767,"Watch What 's America Worth ? , hosted and narrated by me , this Sunday at 9PM on @ Discovery",1
768,@ BarackObama will attack Iran in the not too distant future because it will help him win the election . If the… ( cont ),1
769,"@ BarackObama , the habitual vacationer , called America `` lazy '' this past weekend while in Hawaii .",1
770,Americans who can afford to buy enough food is now at a 3 year low . Is this @ BarackObama ’ s ‘ recovery ’ ?,1
771,@ BarackObama delayed the Keystone pipeline decision until 2013 . Now Canada is looking to export more oil to China .,1
772,Fewer Americans are now insured through their employers due to higher premiums . Obamacare must be fully repealed .,1
773,@ BarackObama has already added $ 5 Trillion to the national debt in less than 3 years . We must defeat him in 2012 . # TimeToGetTough,1
774,My interview yesterday with @ foxandfriends discussing the failure of the Super Committee and GOP 2012 ....,1
775,The Supercommittee is a disaster . The Republicans made a crucial mistake agreeing to this debt deal . They hat… ( cont ),1
776,@ BarackObama has increased the EPA budget by over 150 % . The EPA is an impediment to both growth and jobs . It sends jobs overseas .,1
777,Reporter should resign -- --,1
778,Waterboarding KSM gave us the intelligence that lead to Bin Laden .,1
779,"“ When mistakes are made , and they will be , the entrepreneur ’ s true character emerges and further growth takes place. ” – The Midas Touch .",1
780,"My new book , Time To Get Tough , comes out on December 5th . Pre-order on Amazon.com . It 's the best book I 've ever written .",1
781,My @ CNBC interview from this morning on @ SquawkCNBC discussing energy policy with @ boonepickens and the GOP primary,1
782,Tune in this Thursday morning at 6 AM EST and 8 PM EST to QVC to watch Melania Trump introducing her new colle… ( cont ),1
783,"My @ FoxNews interview with @ gretawire discussing `` Habitual Vacationer '' @ BarackObama , the economy and the GOP",1
784,"Forbes Travel Guide has unveiled its 54th annual listing of Five and Four-Star hotels , restaurants and spas… ( cont )",1
785,@ BarackObama is obviously going to approve the Keystone pipeline after the election if he wins . His supporters are being played .,1
786,"Iraq 's Army Chief of Staff is already seeking `` Stronger '' Ties with Iran . Once we leave , Iran will take over Iraq .",1
787,"In the span of two months @ BarackObama , the habitual vacationer , has called America `` soft '' and lazy . '' He loves to criticize America .",1
788,# trumpvlog @ BarackObama will attack Iran ....,1
789,"Crude is at $ 100/Barrel . With the current state of the world economy , how is that possible ? OPEC is ripping of… ( cont )",1
790,The Federal government has increased its employment by 12 % since 2007 . We need to stop replacing retired workers unless position is needed .,1
791,"Crude has skyrocketed since @ BarackObama delayed the Keystone Pipeline . Not only are 20,000 jobs gone , but family budgets are tightening .",1
792,"The Federal deficit crossed $ 15Trillion , 100 % of our GDP . Yet the Super Committee ca n't find $ 1.2Trillion i… ( cont )",1
793,@ Israel faces an existential threat in Iran 's nuclear drive . Unfortunately @ BarackObama is no friend of Israel .,1
794,The stimulus `` is a net negative effect on the growth of GDP over 10 years '' -- as admitted by @ BarackObama 's own CBO,1
795,"China is complaining about 2,500 marines being placed in Australia . Meanwhile they are building bases across Latin America . # TimeToGetTough",1
796,"While alternative energy is vital for America 's future , the volatility of the industry shows that the technolo… ( cont )",1
797,"Regardless of the USC 's ruling , ObamaCare can only be defeated politically . It must be legislatively repealed or America will go bankrupt .",1
798,Made in America ? @ BarackObama called his 'birthplace ' Hawaii `` here in Asia . '',1
799,Elena Kagan recused herself from 25 cases in the USC 's last term . She should not adjudicate ObamaCare . Her 200… ( cont ),1
800,Washington is simply incapable of any moderation because @ BarackObama is such an extreme leftist . He must be defeated . # TImeToGetTough .,1
801,My wife Melania 's interview with @ JoyVBehar from last night,1
802,There was no need for violence at the OWS protests . Some are looking to make trouble . Time to go home .,1
803,Why is @ BarackObama delaying the sale of F-16 aircraft to Taiwan ? Wrong message to send to China . # TimeToGetTough,1
804,@ TheDailyShow @ Lawrence Panama is not a Trump development . We only manage it after it is built . They also licensed the name .,1
805,ObamaCare is one of the greatest threats our country faces . It is unsustainable and will lead America into complete insolvency .,1
806,The Super Committee is finding ways to raise all our taxes without admitting it . The Republicans made a big mistake agreeing to this deal .,1
807,China 's economy is now projected to overtake the US as the world 's largest economy by 2027 # TimeToGetTough,1
808,"If @ BarackObama wanted the `` Super Committee '' to succeed , he would have lead . Instead he has been campaigning . Where is the leadership ?",1
809,"When the Super Committee fails , @ BarackObama will get exactly what he really wants -- automatic cuts in defense spending . This is his plan .",1
810,The House 's failure to pass the Balance Budget Amendment was another unforced error by the GOP . Very disappointing .,1
811,Egypt is turning into a hot bed of radical Islam . The current protest is another coup attempt . We should never have abandoned Mubarak .,1
812,My @ foxandfriends interview from yesterday discussing how @ BarackObama failed to show any leadership on th… ( cont ),1
813,My new book # TimeToGetTough -- out Dec 5th -- outlines how to make America rich again . Order now through Amazon,1
814,"Yesterday @ BarackObama actually spent a full day in Washington . He did n't campaign , fund raise or play golf . Shocking .",1
815,"As of September 30th , we have a record trade deficit with China of over $ 217Billion . They are ripping us off . # TimeToGetTough",1
816,"The habitual vacationer -- @ BarackObama -- spent 9 days before the critical Super Committee deadline traveling . He failed to lead , again .",1
817,Why are we giving China foreign aid ? Could n't the Super Committee have agreed to at least cut that outlay ? # TimeToGetTough,1
818,I dictate my tweets to my executive assistant and she posts them . `` Time is money '' -- -The Art of the Deal .,1
819,"Congratulations to @ TrumpChicago , @ TrumpSoHo and @ TrumpLasVegas -- all listed # 1 on @ TravelandLeisure World 's Best Business Hotels",1
820,In my new book # TimeToGetTough I make a full financial disclosure detailing my net worth .,1
821,American sanctions alone can not stop Iran 's nuclear drive -- and @ BarackObama can not get China and Russia to agree on new Iranian sanctions .,1
822,ObamaCare does indeed ration care . Seniors are now restricted to `` comfort care '' instead of brain surgery . Repeal now !,1
823,The failure of the `` Super Committee '' shows Washington has truly incompetent leaders . # TimeToGetTough,1
824,"Once Iran has nuclear weapons , they will shut down the Strait of Hormuz . Oil will be over $ 300/Barrel . Iran'… ( cont )",1
825,Iran will soon take all of the oil in Iraq ... and Iraq itself -- -Keep the oil .,1
826,Washington will continue to run record deficits into the election . We are borrowing at a rate of $ 1.40 from China . Truly unsustainable .,1
827,Why does @ BarackObama support the radical Islamists in Egypt protests yet has such a high disregard for the Tea Party ?,1
828,Third quarter GDP was lowered to 2 % . There wo n't be any economic recovery until @ BarackObama is defeated .,1
829,"I will be signing copies of my new book , Time To Get Tough : Making America # 1 Again , in Trump Tower on Frida… ( cont )",1
830,My new book `` Time To Get Tough '' will be out Dec 5th . Solutions you wo n't hear from the politicians . The bes… ( cont ),1
831,Real unemployment is at over 21 % . Businesses wo n't hire until @ BarackObama is defeated in 2012 . # TimeToGetTough,1
832,The CBO has confirmed that @ BarackObama 's stimulus `` crowds out '' private investment while not creating any jobs .,1
833,Iran 's continued public threats of annihilating @ Israel are unacceptable . Iran 's nuclear drive must be stopped . # TimeToGetTough,1
834,"In order to get elected , @ BarackObama will start a war with Iran .",1
835,My @ foxandfriends interview from yesterday,1
836,The banks were bailed out by us . They should start lending to private entrepreneurs . The banks are slowing American growth .,1
837,America 's trade deficit with China is one of our greatest national security threats . Time for Fair Trade . We must produce our own products .,1
838,# trumpvlog @ BarackObama is very inconsiderate ...,1
839,"It 's inconvenient and inconsiderate : @ BarackObama is doing a fundraiser tonight , making it almost impossibl… ( cont )",1
840,The habitual vacationer : @ BarackObama has campaigned on our dime more than any previous president in history… ( cont ),1
841,"Unbelievable how he gets away with it : @ BarackObama is flying around on Air Force One , laughing at everybod… ( cont )",1
842,Newly released emails prove that scientists have manipulated data on global warming . The data is unreliable .,1
843,China is so brazen that they now give us economic advice -- they tell us what to do -- -much like a strong stockh… ( cont ),1
844,The unemployment numbers released later this week will show no job growth . We must start making our own products again . # TimeToGetTough .,1
845,Fitch has downgraded our credit outlook to `` negative . '' Why ? @ BarackObama 's failure to lead with the Super Committee .,1
846,"When it comes to China , @ BarackObama practices `` pretty please '' diplomacy . He begs and pleads and bows -- and it'… ( cont )",1
847,A special message to the staff of @ TrumpWaikiki in celebration of the 2nd anniversary ....,1
848,"He ruins the brand : @ bobbeckel does n't belong on @ FoxNews . As CM for Mondale in '84 , you lost 49 states . Sad !",1
849,The Fed continues to recklessly flood the market with dollars . This will eventually create record inflation . It has to stop . # TimeToGetTough,1
850,The worst employee in today 's # trumpvlog ...,1
851,Why does n't OPEC lower the price of crude to help avert the European crisis ? Crude keeps rising during the dow… ( cont ),1
852,Meeting Former Speaker Newt Gingrich next week . On the Agenda -- -defeating @ BarackObama .,1
853,If `` The Art of the Deal '' is a must read then # TimeToGetTough '' is my opus . It is available Dec 5th !,1
854,"He ruins the brand : @ Robertgbeckel does n't belong on @ FoxNews . As CM for Mondale in '84 , you lost 49 states . Sad !",1
855,"The new job figures do n't include 315,000 people who have given up looking for jobs .",1
856,Do n't forget next Friday December 9th : I 'll be signing my new book @ HowToGetTough in Trump Tower from 11 a.m… ( cont ),1
857,Here 's my message to @ BarackObama : America is a capitalistic country . Get over it and get on with it ! # TimeToGetTough,1
858,My new book tells some harsh truths and lays out some bold plans . Time for America to be # 1 again . # TimeToGetTough,1
859,"We are building China 's wealth by buying all their products , even though we make better products in America .",1
860,"When it comes to China , @ BarackObama practices `` pretty please '' diplomacy . He begs and pleads and bows -- -and it… ( cont )",1
861,# TimeToGetTough : Making America # 1 Again -- my new book -- available today . The book both China and OPEC do NOT want you to read .,1
862,Met @ newtgingrich at Trump Tower today . He 's a big thinker .,1
863,If @ BarackObama put down 'Rules for radicals ' and read # TimeToGetTough then America would be # 1 again -- -and he might even get re-elected .,1
864,"First there was the Declaration of Independence , then there was the Constitution . Now there is # TimeToGetTough . Available today .",1
865,My interview with @ gretawire discussing the Newsmax- @ iontv debate,1
866,Watch today 's # trumpvlog to learn more about my new book Time To Get Tough and how to get your own copy signe… ( cont ),1
867,I 'm sick of always reading about outsourcing . Why are n't we talking about `` onshoring '' ? We need to bring manufa… ( cont ),1
868,RT @ BarbaraJWalters @ realDonaldTrump So excited you are on the show ... Most Fascinating People of 2011,1
869,The top media and production team ! RT @ Newsmax_Media : Former CNN Chief Heads Up Newsmax ION Debate …,1
870,@ JonHuntsman will not be in the Newsmax- @ iontv debate . Now there will be no Obama Admin alum on stage .,1
871,@ RonPaul is out of the Newsmax- @ iontv debate . Now there wo n't be any candidates who believe America caused 9.11 or Iran should get nukes .,1
872,RT @ Newsmax_Media : Trumps Warns of Obama Tipping Point that May Destroy America … via @ Newsmax_media,1
873,All this from a guy who lectured Americans about tightening their belts : @ BarackObama bashes rich people an… ( cont ),1
874,"Did you know that one of seven Americans is now on food stamps ? Think of it . In the United States , the most pr… ( cont )",1
875,Illegal immigration is a wrecking ball aimed at US taxpayers . Washington needs to get tough and fight for `` W… ( cont ),1
876,Forty -six million Americans -- -more than at any time ever in the history of this country -- now live under the poverty line . # TimeToGetTough,1
877,"Call me old school , but I believe in the old warrior 's credo that `` to the victor go the spoils . '' In other word… ( cont )",1
878,"President Reagan put it best : `` Welfare 's purpose should be to eliminate , as far as possible , the need for its own existence . ''",1
879,Canada 's legal immigration plan starts with a simple and smart question : How will any immigrant applying fo… ( cont ),1
880,"Get it straight : Pakistan is not our friend . When our tremendous Navy SEALS took out Osama bin Laden , they did… ( cont )",1
881,"Whether we like it or not , oil is the axis on which the world 's economies spin . It just is . When the price o… ( cont )",1
882,I 'll be signing copies of my new book `` Time To Get Tough '' this Friday Dec 9 in Trump Tower from 11 a.m. t… ( cont ),1
883,My @ hannityshow interview from Monday discussing # TimeToGetTough and the 2012 election .,1
884,"@ BarackObama , the habitual vacationer , should read # TimeToGetTough during his upcoming 17 day Hawaii vacation .",1
885,Why is the GOP establishment so threatened by the Newsmax - @ iontv debate ? More debate is always better .,1
886,`` The Architect '' @ KarlRove is directly responsible for losing both houses & @ BarackObama becoming President . Ignore him .,1
887,I will be on @ FoxNews at 4PM today with @ TeamCavuto discussing the Newsmax- @ iontv debate .,1
888,"My @ foxandfriends interview duscussing my meeting with @ newtgingrich , the Newsmax- @ iontv debate and # TimeToGetTough",1
889,My interview with @ gretawire discussing @ BarackObama 's failed presidency and # TimeToGetTough,1
890,My interview with @ IngrahamAngle discussing the Newsmax- @ iontv debate and # TimeToGetTough,1
891,Happy to have @ GroverNorquist endorsement of the Newsmax- @ iontv debate I am moderating,1
892,RT @ ACUConservative : @ alcardenasACU : `` The American Conservative Union is proud to sponsor the upcoming Newsma… ( cont ),1
893,"I will be signing copies of my new book TIME TO GET TOUGH tomorrow , Dec 9th , in Trump Tower from 11 a.m. to … ( cont )",1
894,My @ MorningJoe interview with @ JoeNBC & @ morningmika discussing the Newsmax- @ iontv debate and # TimeToGetTough,1
895,"My @ FoxNews interview with @ TeamCavuto discussing the Newsmax- @ iontv debate , # TimeToGetTough and the 2012 race",1
896,Excited to have @ SarahPalinUSA 's endorsement of the Newsmax- @ iontv debate . Sarah is terrific .,1
897,"My @ CNN interview with @ PiersTonight discussing the Newsmax- @ iontv debate , # TimeToGetTough , the GOP and the economy",1
898,"`` What is a bit appealing about this idea of Trump hosting a debate is , consider the diverse audience that perh… ( cont )",1
899,"A clip of my upcoming interview with @ DavidBrody discussing # TimeToGetTough , @ Israel and the Islamist winter",1
900,Happy to have @ ralphreed and the FFC 's endorsement of the Newsmax- @ iontv debate . FFC is a great organization .,1
901,"Jeffrey Lord , former Reagan adviser , has endorsed the Newsmax- @ iontv debate with a great article",1
902,You know what is the worst part of @ BarackObama 's Tuesday speech playing class warfare -- we paid for it with our tax dollars .,1
903,Why does @ BarackObama continue to defend radical Islam ? He is calling the Ft . Hood massacre `` workplace violence . '',1
904,"Newsmax is a great news organization and its pres debate in IA on Dec 27 will be fair , balanced and informative . @ ralphreed",1
905,"`` Newsmax is a great news org and and its pres debate in IA on 12-27 will be fair , balanced , and informative . '' @ ralphreed",1
906,I 'll be signing copies of my new book `` Time To Get Tough '' tomorrow in Trump Tower -- 11 am to 2 pm . Hope to see you there .,1
907,I 'll be signing copies of my new book `` Time To Get Tough '' today at Trump Tower -- 11 am to 2 pm . Hope to see you there . # TimeToGetTough,1
908,Be sure to stop by Trump Tower today -- I 'll be signing copies of my new book `` Time To Get Tough '' from 11 am to 2 pm .,1
909,"Trump Tower is located at 725 Fifth Avenue , between 56th and 57th Streets ...",1
910,"Looks like the line has started , be sure to join me for book signing , @ TImeToGetTough , starting at 11am to 2 pm here in Trump Tower .",1
911,"# TimeToGetTough presents bold solutions on taxes , national security , the debt , dealing with OPEC and China and defeating @ BarackObama .",1
912,If the GOP Establishment really wants to defeat @ BarackObama then they should read # TimeToGetTough .,1
913,"My interview on @ WOR710 with Jon Gambling discussing # TimeToGetTough , meeting @ NewtGingrich and the 2012 election",1
914,Yesterday I explained to @ wolfblitzercnn on @ CNNSitRoom why @ BarackObama does n't deserve credit for killing Bin Laden,1
915,# TimeToGetTough The crowd at the book signing at Trump Tower in NYC right now ...,1
916,Excited that @ OurCountryPAC 's @ Amy Kremer has endorsed the Newsmax- @ iontv debate . The Tea Party Express is a great group .,1
917,A great crowd at Trump Tower for # TimeToGetTough book signing !,1
918,Iowa Congressman @ SteveKingIA has endorsed the Newsmax- @ iontv debate . He has been doing great work in the House .,1
919,Rick Santorum making a strong point on the Newsmax- @ iontv debate : @ RickSantorum .,1
920,Santorum calls Trump debate skippers `` hypocrites '' … ) @ RickSantorum,1
921,Why was the Hanukah celebration held in the White House two weeks early ? @ BarackObama wants to vacation in Hawaii in late December . Sad .,1
922,Excited that @ OurCountryPAC 's Amy Kremer has endorsed the Newsmax-iontv debate . The Tea Party Express is a great group .,1
923,I signed over 5000 copies of my new book # TimeToGetTough this weekend -- -hand hurts but met many great people .,1
924,My @ FoxNews interview with @ megynkelly discussing the 2012 election and the Newsmax- @ iontv debate,1
925,"My FoxBusiness interview with Don Imus discussing # TimeToGetTough , the GOP primary and the Newsmax- @ iontv debate",1
926,My @ WPBF25News interview at the Boca Raton # TimeToGetTough book signing discussing how @ BarackObama is clueless,1
927,`` I would have done it because people who do n't ordinarily lock in will watch . '' @ oreillyfactor on Newsmax- @ iontv debate to @ jayleno,1
928,If these guys have any integrity they 'd say no to MSNBC -- a network that few watch and is very negative . @ AndrewBreitbart re debate .,1
929,I 'm signing copies of my new book # TimeToGetTough this Thursday Dec 15 at Trump Tower ( Fifth Ave between 56 & 57 ) from 12 noon to 2 pm .,1
930,China and OPEC were not mentioned in a single question in the @ ABC Iowa debate this past Saturday . Wait for the Newsmax- @ iontv debate !,1
931,"`` Donald Trump , I think , would be fairer than a lot of the folks that have been moderating debates over the past few months . '' @ RickSantorum",1
932,I was on a tele-townhall with @ TeamBachmann and hosted her 4 times in Trump Tower yet she declined the Newsmax- @ iontv debate . No loyalty .,1
933,Why did @ BarackObama let Iran keep our drone ? Now it is going straight to the Chinese . He should have taken it out .,1
934,@ BarackObama has accumulated more debt in 3 years than the first 42 Presidents combined . He is simply out of control .,1
935,I 'll be signing copies of my new book # TimeToGetTough this Thursday Dec 15th at Trump Tower ( 5th Ave between 56 & 57 ) from noon to 2 pm .,1
936,A clip from my @ foxandfriends interview discussing how Newsmax- @ iontv debate is determining the GOP primary polls,1
937,"My interview on @ theviewtv discussing # TimeToGetTough , the GOP primary and the Newsmax- @ iontv debate ( starts at 23:00 )",1
938,@ Amazon sold out of # TimeToGetTough in the first week . More copies have been ordered for holidays . Do n't worry .,1
939,"Tonight I will be signing copies of # TimeToGetTough in Westbury at Costco , 1250 Old Country Rd , from 6 pm to 8 pm",1
940,"We need a dealmaker in the White House , who knows how to think innovatively and make smart deals . # TimeToGetTough .",1
941,"Look , here 's the deal : @ BarackObama has been a total disaster . He has spent this country into the ground and destroyed jobs # TimeToGetTough",1
942,"The Mullahs are laughing at what they think is a very stupid president , @ BarackObama has `` asked '' for Iran to return the drone # TimeToGetTough",1
943,"Do n't forget my book signing tonight at Costco on 1250 Old Country Road in Westbury , NY , from 6-8 pm . Hope to see you there .",1
944,# trumpvlog Why I cancelled the `` great debate '' .....,1
945,Who handed Iraq over to Iran yesterday ? @ BarackObama . We have gotten nothing from the Iraqis -- we should have them pay us back with oil .,1
946,# trumpvlog NY Area- Two book signings- Tonight and Thursday ....,1
947,Real unemployment is 20 % . We must simplify the tax code and start making our own products again to bring our jobs back from overseas .,1
