id,link,content,date,retweets,favorites,mentions,hashtags
111464722683002880,https://twitter.com/realDonaldTrump/status/111464722683002880,A robust growing economy is how to fix Social Security and Medicare---not cuts on Seniors.,2011-09-07 10:43:55,158,63,,
111493251340566528,https://twitter.com/realDonaldTrump/status/111493251340566528,Why was @ BarackObama selling guns to Mexican drug dealers?,2011-09-07 12:37:17,1671,2191,@BarackObama,
111510330139615232,https://twitter.com/realDonaldTrump/status/111510330139615232,America needs a tough negotiator---not a community organizer.,2011-09-07 13:45:09,438,197,,
111807094528811008,https://twitter.com/realDonaldTrump/status/111807094528811008,My interview with @ gretawire last night on @ FoxNews: @ BarackObama 'Missed His Opportunity'http://bit.ly/oTjwin,2011-09-08 09:24:23,37,17,"@gretawire,@FoxNews,@BarackObama",
111821791986589696,https://twitter.com/realDonaldTrump/status/111821791986589696,My interview yesterday with @ IngrahamAngle http://bit.ly/p7edDr,2011-09-08 10:22:47,12,5,@IngrahamAngle,
111831411262099458,https://twitter.com/realDonaldTrump/status/111831411262099458,If only speeches could create jobs then @ BarackObama wouldn't have such a dismal economic record.,2011-09-08 11:01:00,557,88,@BarackObama,
111852221376888832,https://twitter.com/realDonaldTrump/status/111852221376888832,China is happy to learn that @ BarackObama plans to borrow another $300 Billion. @ BarackObama is their favorite client.,2011-09-08 12:23:42,530,130,"@BarackObama,@BarackObama",
111873013439397888,https://twitter.com/realDonaldTrump/status/111873013439397888,Why is the UN planning to attack @ Israel's sovereignty and ignore Iran's nuclear program? The US should look at future funding.,2011-09-08 13:46:19,172,85,@Israel,
111883690182836224,https://twitter.com/realDonaldTrump/status/111883690182836224,@ IvankaTrump always makes me proudhttp://bit.ly/pWz8Xi,2011-09-08 14:28:45,23,6,,
112219062934839296,https://twitter.com/realDonaldTrump/status/112219062934839296,"I watched POTUS speech from Europe---same old ""tax and spend"" won't create jobs.",2011-09-09 12:41:24,86,19,,
112231390128513025,https://twitter.com/realDonaldTrump/status/112231390128513025,"@ BarackObama---the stimulus will fail, just like the first.",2011-09-09 13:30:23,81,25,,
112244047195803648,https://twitter.com/realDonaldTrump/status/112244047195803648,Want jobs? Slash corporate tax rate. Tax incentives for companies that create jobs in US. America will boom.,2011-09-09 14:20:40,572,739,,
113358360727916544,https://twitter.com/realDonaldTrump/status/113358360727916544,Very exciting. I will be at Macy’s Herald Square this Wednesday at 5:30pm to celebrate the launch of Trump Home crystal!,2011-09-12 16:08:33,32,9,,
113360635500306432,https://twitter.com/realDonaldTrump/status/113360635500306432,Iran’s nuclear program must be stopped – by any and all means necessary.,2011-09-12 16:17:36,154,105,,
113364823579963392,https://twitter.com/realDonaldTrump/status/113364823579963392,The World Economic Forum now ranks the US the fifth most competitive economy in the world. We have fallen from first under @ BarackObama.,2011-09-12 16:34:14,288,35,@BarackObama,
113371085482897408,https://twitter.com/realDonaldTrump/status/113371085482897408,Watch the 2011 # MissUniverse Pageant tonight at 9PM on NBC... http://bit.ly/qpEt5z,2011-09-12 16:59:07,56,8,,#MissUniverse
113371768466579456,https://twitter.com/realDonaldTrump/status/113371768466579456,My thoughts on @ andyroddick in today's # trumpvlog....http://bit.ly/pA1yVC,2011-09-12 17:01:50,20,7,@andyroddick,#trumpvlog
113385484822134784,https://twitter.com/realDonaldTrump/status/113385484822134784,The American economy would grow if Washington didn’t keep threatening higher taxes and more regulations. Government is not the solution.,2011-09-12 17:56:20,617,606,,
113422578667892736,https://twitter.com/realDonaldTrump/status/113422578667892736,"Friends in NY-9, let @ BarackObama know that you don't approve of his mistreatment of @ Israel. Vote for @Bobturner9th tomorrow!",2011-09-12 20:23:44,166,9,"@BarackObama,@Israel,@Bobturner9th",
113423435673251840,https://twitter.com/realDonaldTrump/status/113423435673251840,I'm urging my friends in Brooklyn to vote for Bob Turner tomorrow--send @ barackobama a message.,2011-09-12 20:27:09,115,12,@barackobama,
113607971824615424,https://twitter.com/realDonaldTrump/status/113607971824615424,How can the economy ever recover when @ BarackObama keeps threatening the private sector with more taxes. This is no way to spur growth.,2011-09-13 08:40:25,338,97,@BarackObama,
113621338362609666,https://twitter.com/realDonaldTrump/status/113621338362609666,The Eric Trump Foundation Golf Invitational benefiting St. Jude Children's Research Hospital is today--and i… (cont) http://deck.ly/~HwhB2,2011-09-13 09:33:32,26,6,,
113629109137047552,https://twitter.com/realDonaldTrump/status/113629109137047552,The White House is continuing to be openly uncooperative with the Fast and Furious investigation. American lives were lost. We need answers.,2011-09-13 10:04:25,124,29,,
113638287352135680,https://twitter.com/realDonaldTrump/status/113638287352135680,I'm very proud of my new crystal collection. Here's a sneak peak of my favorite collection Elmsford http://bi… (cont) http://deck.ly/~ZqJAk,2011-09-13 10:40:53,26,8,,
113667489342291968,https://twitter.com/realDonaldTrump/status/113667489342291968,We should immediately close all tax loopholes that favor foreign investments and taking our jobs overseas t… (cont) http://deck.ly/~g6wcI,2011-09-13 12:36:55,161,57,,
113685876118261760,https://twitter.com/realDonaldTrump/status/113685876118261760,@ BarackObama will hear loud and clear today the message NY-9 is sending by electing @Bobturner9th -- @ Israel is our friend and ally.,2011-09-13 13:49:59,100,39,"@Bobturner9th,@Israel",
113974585808007171,https://twitter.com/realDonaldTrump/status/113974585808007171,I'm looking forward to seeing you all this afternoon at Macy's Herald Square. 5:30 pm at the Crystal department on 8.,2011-09-14 08:57:13,15,4,,
113977673818177536,https://twitter.com/realDonaldTrump/status/113977673818177536,"Bob Turner--great guy, great businessman, will be a great Congressman. Was happy to help him win.",2011-09-14 09:09:29,43,6,,
113989704793329665,https://twitter.com/realDonaldTrump/status/113989704793329665,@ BarackObama RE: NY-9 HOPE YOU GET THE MESSAGE! SUPPORT @ Israel! DON'T RAISE TAXES!,2011-09-14 09:57:18,30,1,@Israel,
114001100046221312,https://twitter.com/realDonaldTrump/status/114001100046221312,My interview yesterday with @ TeamCavuto where I discuss Dick Cheney and China http://bit.ly/pzfJd7,2011-09-14 10:42:34,38,9,@TeamCavuto,
114038861750996992,https://twitter.com/realDonaldTrump/status/114038861750996992,@ BarackObama's job bill contains the word 'Tax' over 330 times--that will sure work!,2011-09-14 13:12:38,75,43,,
114056864848809984,https://twitter.com/realDonaldTrump/status/114056864848809984,Third Gun Linked to 'Fast and Furious' Identified at Border Agent's Murder Scene. When will the White House come clean?,2011-09-14 14:24:10,138,51,,
114335799931183106,https://twitter.com/realDonaldTrump/status/114335799931183106,"Had dinner with @ RickPerry last night---great guy, straight shooter, impressive record.",2011-09-15 08:52:33,116,15,@RickPerry,
114344424863039488,https://twitter.com/realDonaldTrump/status/114344424863039488,"My @ FoxNews interview last night on @ gretawire -- ""On 2012: I'll Wait and See""http://bit.ly/r8HgYE",2011-09-15 09:26:49,22,9,"@FoxNews,@gretawire",
114363608934256640,https://twitter.com/realDonaldTrump/status/114363608934256640,The Solyndra Scandal-- @ BarackObama's $500Million photo op. He loves wasting our money.,2011-09-15 10:43:03,186,99,@BarackObama,
114394904293150720,https://twitter.com/realDonaldTrump/status/114394904293150720,Can you imagine if @ BarackObama had passed Cap and Trade?! Energy costs would be double from already record highs.,2011-09-15 12:47:25,81,13,@BarackObama,
114408509000527873,https://twitter.com/realDonaldTrump/status/114408509000527873,We can create jobs in the American economy by protecting our own manufacturing sector.,2011-09-15 13:41:28,191,115,,
114723537150935041,https://twitter.com/realDonaldTrump/status/114723537150935041,I applaud @ netanyahu for announcing that he will show up at the UN to defend @ Israel. A true US friend and great leader.,2011-09-16 10:33:17,229,90,"@netanyahu,@Israel",
114763848942235648,https://twitter.com/realDonaldTrump/status/114763848942235648,@ BarackObama -- honored and excited to be listed on @ AttackWatch. Thanks. BTW -- where are the jobs? Donald.,2011-09-16 13:13:28,95,14,@AttackWatch,
114786021421494272,https://twitter.com/realDonaldTrump/status/114786021421494272,@ BarackObama---great job on Solyndra. You are some extremely skilled venture capitalist. Stick to the memoirs and speeches.,2011-09-16 14:41:34,121,43,,
114795717259821056,https://twitter.com/realDonaldTrump/status/114795717259821056,"""It doesn't cost any money to think bigger."" -- The Art of the Deal",2011-09-16 15:20:06,608,165,,
114809963490189313,https://twitter.com/realDonaldTrump/status/114809963490189313,My thoughts on the Emmys in today's # trumpvlog....http://bit.ly/nQiPM7,2011-09-16 16:16:43,36,21,,#trumpvlog
114811039996063744,https://twitter.com/realDonaldTrump/status/114811039996063744,If China had a tenth of the natural resources we do then they would already be energy independent. Instead we continue to buy oil from OPEC.,2011-09-16 16:20:59,205,31,,
115604091798958080,https://twitter.com/realDonaldTrump/status/115604091798958080,Watch my latest appearance on Squawk Box .... http://bit.ly/pWF1wx,2011-09-18 20:52:17,18,8,,
115806160854065153,https://twitter.com/realDonaldTrump/status/115806160854065153,I am increasingly concerned with the UN's ploy against @ Israel this coming week and will monitor all events closely from Australia.,2011-09-19 10:15:14,86,19,@Israel,
115838656694075393,https://twitter.com/realDonaldTrump/status/115838656694075393,How will raising taxes create jobs? Washington is all out of answers. New leadership is needed.,2011-09-19 12:24:22,311,26,,
115846232714391552,https://twitter.com/realDonaldTrump/status/115846232714391552,My interview which recently aired on CNBC's Squawk Box http://video.cnbc.com/gallery/?video=3000045806 … My in… (cont) http://deck.ly/~7pCGe,2011-09-19 12:54:28,21,7,,
115868091682000896,https://twitter.com/realDonaldTrump/status/115868091682000896,It seems there is never a problem for which @ BarackObama cannot find a reason for another speech and another tax.,2011-09-19 14:21:20,370,54,@BarackObama,
115876635428925441,https://twitter.com/realDonaldTrump/status/115876635428925441,I find it really hard to listen to @ BarackObama's speeches. He doesn't have a clue.,2011-09-19 14:55:17,562,143,@BarackObama,
116138943417810944,https://twitter.com/realDonaldTrump/status/116138943417810944,"@ BarackObama's method of spending the stimulus -- ""Obama fundraiser linked to loan program that aided Solyndra""http://lat.ms/oMylCJ",2011-09-20 08:17:36,41,13,,
116162399756754944,https://twitter.com/realDonaldTrump/status/116162399756754944,Sorry I will miss the CPAC gathering in Orlando--there in spirit--Obama must go.,2011-09-20 09:50:48,44,12,,
116209368185307136,https://twitter.com/realDonaldTrump/status/116209368185307136,"""If you're going to think--think big"" --- The Art of the Deal",2011-09-20 12:57:27,451,146,,
116232680424747008,https://twitter.com/realDonaldTrump/status/116232680424747008,ObamaCare will destroy small business--the backbone of America's economy.,2011-09-20 14:30:05,217,21,,
116494623500795905,https://twitter.com/realDonaldTrump/status/116494623500795905,Rick Perry is right when he says we must stand by Israel in the UN.,2011-09-21 07:50:57,270,190,,
116498040793202689,https://twitter.com/realDonaldTrump/status/116498040793202689,"Just finished speaking in Sydney, Australia, in front of 20,000 people and today I'm off to Melbourne for anot… (cont) http://deck.ly/~HYkFE",2011-09-21 08:04:32,30,11,,
116527761002201089,https://twitter.com/realDonaldTrump/status/116527761002201089,Our next President must stop China's Rip-off of America.,2011-09-21 10:02:37,844,1533,,
116575636583227392,https://twitter.com/realDonaldTrump/status/116575636583227392,China is neither an ally or a friend--they want to beat us and own our country.,2011-09-21 13:12:52,412,306,,
116579360089190400,https://twitter.com/realDonaldTrump/status/116579360089190400,Australia is a beautiful country with terrific people who love America.,2011-09-21 13:27:40,689,826,,
116593861626839040,https://twitter.com/realDonaldTrump/status/116593861626839040,@ BarackObama's Jobs Plan sure looks like a Tax Increase Plan to me.,2011-09-21 14:25:17,49,34,,
116865880016683008,https://twitter.com/realDonaldTrump/status/116865880016683008,@ EricTrump is doing a great job on completing our new Trump Winery in Virginia.,2011-09-22 08:26:11,11,3,,
116895784603107329,https://twitter.com/realDonaldTrump/status/116895784603107329,"Government waste, fraud and abuse should be immediately addressed. This will help solve our deficit crisis both short and long term.",2011-09-22 10:25:01,271,97,,
116934381783887872,https://twitter.com/realDonaldTrump/status/116934381783887872,Now is no time to cut military spending. We must remain strong. Our enemies are looking for weakness. I'm i… (cont) http://deck.ly/~LerG4,2011-09-22 12:58:23,107,11,,
116997442649600001,https://twitter.com/realDonaldTrump/status/116997442649600001,I couldn't make the Faith and Freedom confab in Orlando so I sent a video... http://bit.ly/nV99vz,2011-09-22 17:08:58,30,8,,
117256241444683777,https://twitter.com/realDonaldTrump/status/117256241444683777,Our deficit spending is China’s gain. @ BarackObama is bankrupting our country.,2011-09-23 10:17:21,291,99,@BarackObama,
117296270682497024,https://twitter.com/realDonaldTrump/status/117296270682497024,OPEC is ripping us off on oil. We are ripping ourselves off by investing in unproven green energy. # Solyndra,2011-09-23 12:56:24,200,17,,#Solyndra
117319770180816896,https://twitter.com/realDonaldTrump/status/117319770180816896,Obama Care’s taxes vest in 2014. Conveniently after the 2012 election. Coincidence?,2011-09-23 14:29:47,105,21,,
118332495900061696,https://twitter.com/realDonaldTrump/status/118332495900061696,Our country's debt crisis cannot be solved by tax increases. We must cut government spending.,2011-09-26 09:34:00,290,33,,
118354013774286848,https://twitter.com/realDonaldTrump/status/118354013774286848,ObamaCare is a major threat to America's entrepreneurial spirit and competitiveness. Small businesses will b… (cont) http://deck.ly/~GWq6V,2011-09-26 10:59:30,129,16,,
118713020015841280,https://twitter.com/realDonaldTrump/status/118713020015841280,"My @ FoxNews interview from yesterday with @ TeamCavuto discussing the economy, my trip to Australia, @ MittRomne… (cont) http://deck.ly/~euY2L",2011-09-27 10:46:04,26,8,"@FoxNews,@TeamCavuto,@MittRomne",
118723555725811712,https://twitter.com/realDonaldTrump/status/118723555725811712,My @ FoxNews interview from last night with @ gretawire discussing yesterday's meeting with @ MittRomneyhttp://bit.ly/qDvtU2,2011-09-27 11:27:56,21,6,"@FoxNews,@gretawire,@MittRomneyhttp",
118752281461133312,https://twitter.com/realDonaldTrump/status/118752281461133312,My @ CNN interview with @ wolfblitzercnn yesterday discussing by meeting with @ MittRomneyhttp://bit.ly/psa0A6,2011-09-27 13:22:04,16,4,"@CNN,@wolfblitzercnn,@MittRomneyhttp",
118759638878535680,https://twitter.com/realDonaldTrump/status/118759638878535680,A great interview of @ DonaldJTrumpJr in the @globeandmail on Trump Tower Toronto http://bit.ly/pUhQ0S,2011-09-27 13:51:19,27,5,"@DonaldJTrumpJr,@globeandmail",
118769976114020352,https://twitter.com/realDonaldTrump/status/118769976114020352,It seems @ BarackObama had our tax dollars buy guns for Mexican drug lords that were used to kill Americans. We need answers now.,2011-09-27 14:32:23,632,498,@BarackObama,
118777879365554176,https://twitter.com/realDonaldTrump/status/118777879365554176,Our economy is struggling and OPEC continues to rip us off. Output is low and the price is too high. They ar… (cont) http://deck.ly/~GgzAS,2011-09-27 15:03:47,82,14,,
119072660889149441,https://twitter.com/realDonaldTrump/status/119072660889149441,Happy New Year to all my Jewish friends.,2011-09-28 10:35:09,1392,1277,,
119073094584377344,https://twitter.com/realDonaldTrump/status/119073094584377344,My interview from yesterday with @ seanhannity http://bit.ly/pHTDDQ,2011-09-28 10:36:52,23,11,@seanhannity,
119105068820725760,https://twitter.com/realDonaldTrump/status/119105068820725760,ObamaCare must be completely repealed. A recent report from UBS shows that it is the number one reason employers are not hiring.,2011-09-28 12:43:55,259,26,,
119106874615410688,https://twitter.com/realDonaldTrump/status/119106874615410688,Great interview in @ postedtoronto of @ DonaldJTrumpJr: He makes me proud.http://natpo.st/prnki0,2011-09-28 12:51:06,13,4,"@postedtoronto,@DonaldJTrumpJr",
119116243537113088,https://twitter.com/realDonaldTrump/status/119116243537113088,China is stealing our jobs. We need to demand China stop manipulating its currency and end its rampant corporate espionage.,2011-09-28 13:28:20,324,179,,
119119020967477250,https://twitter.com/realDonaldTrump/status/119119020967477250,"""Sleepy"" Chuck Todd of NBC falls far short of the late great Tim Russert.",2011-09-28 13:39:22,123,299,,
119126402116227072,https://twitter.com/realDonaldTrump/status/119126402116227072,When will @ BarackObama present an actual budget? Enough with the games.,2011-09-28 14:08:42,164,20,@BarackObama,
119174931069149184,https://twitter.com/realDonaldTrump/status/119174931069149184,The @ erictrumpfdn Golf Invitational featuring a performance by @ BretMichaels was a great event. Enjoy the video....http://bit.ly/pFw6Pi,2011-09-28 17:21:32,31,8,"@erictrumpfdn,@BretMichaels",
119432125786238977,https://twitter.com/realDonaldTrump/status/119432125786238977,@ JonHuntsman has zero chance of getting the nomination. Whoever said I wanted to meet him? Time is money and I don't waste mine.,2011-09-29 10:23:32,81,10,,
119440411361153024,https://twitter.com/realDonaldTrump/status/119440411361153024,Really bad ratings for Lawrence O'Donnell on MSNBC---O'Reilly is killing him!,2011-09-29 10:56:27,38,16,,
119480304443465728,https://twitter.com/realDonaldTrump/status/119480304443465728,My @ FoxNews interview from yesterday discussing my recent meetings in Trump Tower and also @ GovChristiehttp://bit.ly/qMUUux,2011-09-29 13:34:59,18,7,"@FoxNews,@GovChristiehttp",
119484163010215936,https://twitter.com/realDonaldTrump/status/119484163010215936,"China does not negotiate from a position of strength, we simply negotiate against ourselves. We have all the advantages but don't execute.",2011-09-29 13:50:19,116,18,,
119492658963025920,https://twitter.com/realDonaldTrump/status/119492658963025920,The Fed's reckless policies of low interest and flooding the market with dollars needs to be stopped or we will face record inflation.,2011-09-29 14:24:04,861,1266,,
119499484790128640,https://twitter.com/realDonaldTrump/status/119499484790128640,The Iranians have just threatened to send warships to our coasts. They laugh at us. We can't allow them to develop nuclear weapons.,2011-09-29 14:51:12,185,26,,
119505028267507713,https://twitter.com/realDonaldTrump/status/119505028267507713,The only way for Medicare and Social Security to remain solvent is if our economy is healthy. @ BarackObama doesn't get it.,2011-09-29 15:13:13,122,39,@BarackObama,
119508669535760384,https://twitter.com/realDonaldTrump/status/119508669535760384,"A simplified tax code would spur economic growth and help create jobs. Unfortunately, Washington is incapable of simplifying anything.",2011-09-29 15:27:41,308,126,,
119760907835424768,https://twitter.com/realDonaldTrump/status/119760907835424768,I'm thrilled to announce that my new tailored clothing line has officially launched at Macy's. In business it'… (cont) http://deck.ly/~USLDI,2011-09-30 08:10:00,44,8,,
119783753508859905,https://twitter.com/realDonaldTrump/status/119783753508859905,My interview yesterday with @ MyFoxNY http://bit.ly/qeXyIk,2011-09-30 09:40:46,17,4,@MyFoxNY,
119794181559427072,https://twitter.com/realDonaldTrump/status/119794181559427072,"@ VPBiden is actually right for once: Biden: ""Voters should blame Obama, not Bush, for economy."" http://thedc.com/n1ShnO",2011-09-30 10:22:13,39,28,,
119805303117185025,https://twitter.com/realDonaldTrump/status/119805303117185025,@ JonHuntsman called to set up a meeting. Haven't returned his call.,2011-09-30 11:06:24,34,13,,
119806847921307650,https://twitter.com/realDonaldTrump/status/119806847921307650,Everyone should boycott Italy if Amanda Knox is not freed---she is totally innocent.,2011-09-30 11:12:33,360,233,,
119825826719084544,https://twitter.com/realDonaldTrump/status/119825826719084544,How many more billions of dollars will @ BarackObama continue to waste in these solar companies?,2011-09-30 12:27:58,173,70,@BarackObama,
119835334824562689,https://twitter.com/realDonaldTrump/status/119835334824562689,"@ BarackObama said yesterday that we have ""gone soft."" How can the world respect us when our own President doesn't?",2011-09-30 13:05:44,137,54,,
119854431033491456,https://twitter.com/realDonaldTrump/status/119854431033491456,The unemployment numbers are tragic. We are letting the world take our jobs. It has to stop!,2011-09-30 14:21:37,259,31,,
120863548464316417,https://twitter.com/realDonaldTrump/status/120863548464316417,"Sadly, Vanity Fair is a rapidly dying magazine. Needs new blood--and fast! Going the way of SPY Magazine.",2011-10-03 09:11:30,45,30,,
120865252064759808,https://twitter.com/realDonaldTrump/status/120865252064759808,@ AmandaKnox is innocent. Italian government should pay for this travesty.,2011-10-03 09:18:16,35,20,,
120871928188780544,https://twitter.com/realDonaldTrump/status/120871928188780544,@ USGovernment has done nothing to help @ AmandaKnox.,2011-10-03 09:44:48,25,21,@AmandaKnox,
120884451256451073,https://twitter.com/realDonaldTrump/status/120884451256451073,@THeCelebrityApprentice cast is set---the best we've ever had. Shooting starts in 2 weeks---airs in February.,2011-10-03 10:34:33,78,14,,
120890775289597952,https://twitter.com/realDonaldTrump/status/120890775289597952,Saw Braveheart this week in plane---fantastic movie. @ MelGibson was great. Hopefully he can make a comeback.,2011-10-03 10:59:41,260,606,@MelGibson,
120919682579566592,https://twitter.com/realDonaldTrump/status/120919682579566592,"My book, Midas Touch, with Robert Kiyosaki (Rich Dad, Poor Dad) will be in bookstores tomorrow--it's a grea… (cont) http://deck.ly/~vkQh7",2011-10-03 12:54:33,80,19,,
120929105456791553,https://twitter.com/realDonaldTrump/status/120929105456791553,Looking forward to speaking at # sparknb next week in Atlantic Canada--my first time ever.,2011-10-03 13:32:00,50,10,,#sparknb
120950305356644352,https://twitter.com/realDonaldTrump/status/120950305356644352,It's about time Italy recognized the innocence of @ AmandaKnox---great news!,2011-10-03 14:56:14,249,35,@AmandaKnox,
120961016703107072,https://twitter.com/realDonaldTrump/status/120961016703107072,Watch my interview with Greta Van Susteren @ Gretawire tonight at 10 p.m. on Fox News.,2011-10-03 15:38:48,27,7,@Gretawire,
121231265440600064,https://twitter.com/realDonaldTrump/status/121231265440600064,I was on CNN last night with @ ErinBurnett.,2011-10-04 09:32:40,13,5,@ErinBurnett,
121232321490849792,https://twitter.com/realDonaldTrump/status/121232321490849792,"Great article in @ torontodotcom - "" @ DonaldJTrumpJr: the original apprentice"" http://bit.ly/rberx5",2011-10-04 09:36:52,19,9,"@torontodotcom,@DonaldJTrumpJr",
121241447214227456,https://twitter.com/realDonaldTrump/status/121241447214227456,"Looking forward to visiting the Trump Vineyard Estates today in Charlottesville, VA, for a press conference and the grand opening.",2011-10-04 10:13:08,46,6,,
121256675423436800,https://twitter.com/realDonaldTrump/status/121256675423436800,Great meeting with @ THEHermanCain yesterday in Trump Tower. Great guy!,2011-10-04 11:13:38,62,11,@THEHermanCain,
121282048601231360,https://twitter.com/realDonaldTrump/status/121282048601231360,@ BarackObama released documents late last Friday proving his administration was directly involved in sellin… (cont) http://deck.ly/~7Vthe,2011-10-04 12:54:28,40,12,,
121290932573323264,https://twitter.com/realDonaldTrump/status/121290932573323264,The Democrats in the Super Committee want to raise taxes first in deficit talks. Huge mistake. Cut wasteful spending first.,2011-10-04 13:29:46,100,13,,
121299808995647490,https://twitter.com/realDonaldTrump/status/121299808995647490,Our national debt has grown by 30% and a gallon of gas has doubled so far under @ BarackObama. He is a disaster.,2011-10-04 14:05:02,614,44,@BarackObama,
121601622798381056,https://twitter.com/realDonaldTrump/status/121601622798381056,"@ BarackObama now says that he is an ""underdog in 2012."" America should be so lucky. We still need a solid candidate.",2011-10-05 10:04:20,46,8,,
121618605820481536,https://twitter.com/realDonaldTrump/status/121618605820481536,@ BarackObama sold guns to the Mexican drug cartels. They were used in the murders of Americans . Where is the outrage?,2011-10-05 11:11:49,657,707,,
121945154365046784,https://twitter.com/realDonaldTrump/status/121945154365046784,China is threatening Washington over the currency bill. We should pass it immediately.,2011-10-06 08:49:25,107,23,,
121956107181764608,https://twitter.com/realDonaldTrump/status/121956107181764608,Washington is wasting over $2 billion this year on Solyndra type loans. Yet they want to cut military spending.,2011-10-06 09:32:56,146,22,,
121974188587233280,https://twitter.com/realDonaldTrump/status/121974188587233280,In order to save Medicare and stop record premium increases--we must repeal ObamaCare.,2011-10-06 10:44:47,136,24,,
121994936701829121,https://twitter.com/realDonaldTrump/status/121994936701829121,Why is the UN condemning @ Israel and doing nothing about Syria? What a disgrace.,2011-10-06 12:07:14,362,184,@Israel,
122391013334581248,https://twitter.com/realDonaldTrump/status/122391013334581248,@ BarackObama is trying to pass another stimulus after the first was a complete failure. Does he really believe we are that stupid?,2011-10-07 14:21:06,58,17,,
122392183297937408,https://twitter.com/realDonaldTrump/status/122392183297937408,A-Rod is a less than average baseball player now that he is unable to use drugs. A-Rod misrepresented to th… (cont) http://deck.ly/~1qEbC,2011-10-07 14:25:45,264,32,,
122395372554424320,https://twitter.com/realDonaldTrump/status/122395372554424320,The GOP primary schedule is a disaster. Not enough time.,2011-10-07 14:38:25,43,12,,
122396588336349184,https://twitter.com/realDonaldTrump/status/122396588336349184,When will we stop wasting our money on rebuilding Afghanistan? We must rebuild our country first.,2011-10-07 14:43:15,1056,1030,,
122398977986535424,https://twitter.com/realDonaldTrump/status/122398977986535424,The only job @ BarackObama cares about is his own. Everything he does is for his own reelection.,2011-10-07 14:52:45,427,55,@BarackObama,
122402899446857728,https://twitter.com/realDonaldTrump/status/122402899446857728,I have traveled the world. America is the most beautiful country on Earth.,2011-10-07 15:08:20,870,1224,,
123761306116440064,https://twitter.com/realDonaldTrump/status/123761306116440064,"A guy named @ BobBeckel on FOX, their resident liberal, was not born with much of a brain.",2011-10-11 09:06:09,135,32,@BobBeckel,
123767488335978497,https://twitter.com/realDonaldTrump/status/123767488335978497,New study shows 80% of Congress have no business experience--it shows!,2011-10-11 09:30:43,387,57,,
123783204887998464,https://twitter.com/realDonaldTrump/status/123783204887998464,The Fed's reckless monetary policy is going to create record inflation.,2011-10-11 10:33:10,254,271,,
123809009470930944,https://twitter.com/realDonaldTrump/status/123809009470930944,The only way to spread economic growth is to lower taxes and end unfriendly regulatory practices.,2011-10-11 12:15:42,215,29,,
123816136189030400,https://twitter.com/realDonaldTrump/status/123816136189030400,If the Prez wants to create jobs talk to some business people---not liberal intellectuals.,2011-10-11 12:44:01,321,78,,
123827985638899713,https://twitter.com/realDonaldTrump/status/123827985638899713,I don't want to be the only billionaire in America---I want all Americans to be rich.,2011-10-11 13:31:07,902,612,,
123842963490095104,https://twitter.com/realDonaldTrump/status/123842963490095104,When will @ BarackObama release an actual budget?,2011-10-11 14:30:38,114,18,@BarackObama,
124179963086778369,https://twitter.com/realDonaldTrump/status/124179963086778369,The debate was very interesting last night. There were numerous winners and Governor Romney did very well.,2011-10-12 12:49:45,43,9,,
124189222860099584,https://twitter.com/realDonaldTrump/status/124189222860099584,Mitt Romney is right about the Chinese rip-off of America.,2011-10-12 13:26:32,97,14,,
124586996827029506,https://twitter.com/realDonaldTrump/status/124586996827029506,"Tune in tonight to Greta van Susteren's show, On the Record, which airs on Fox News at 9 p.m.",2011-10-13 15:47:09,18,8,,
124590793376808960,https://twitter.com/realDonaldTrump/status/124590793376808960,Tweet me your questions to answer. # trumpvlog,2011-10-13 16:02:14,405,881,,#trumpvlog
124849111122980864,https://twitter.com/realDonaldTrump/status/124849111122980864,"My @ FoxNews interview on @ gretawire discussing ""The China Curse""http://bit.ly/pCC3Bd",2011-10-14 09:08:42,31,8,"@FoxNews,@gretawire",
124864927092580352,https://twitter.com/realDonaldTrump/status/124864927092580352,"Stop ""The China Curse"" -- Pass the Chinese Currency Bill!",2011-10-14 10:11:33,75,13,,
124893943602229250,https://twitter.com/realDonaldTrump/status/124893943602229250,If the Wall Street protesters are upset about the economy then they should really be protesting @ BarackObama at the White House.,2011-10-14 12:06:51,454,44,@BarackObama,
125277642919391233,https://twitter.com/realDonaldTrump/status/125277642919391233,Check out the # trumpvlog to see the answers to your questions... http://youtu.be/8SU9B6f1OrY,2011-10-15 13:31:32,33,13,,#trumpvlog
125306842074198016,https://twitter.com/realDonaldTrump/status/125306842074198016,More questions answered... http://youtu.be/clGGLPLvOL8 # trumpvlog,2011-10-15 15:27:33,33,17,,#trumpvlog
125722229743955968,https://twitter.com/realDonaldTrump/status/125722229743955968,Be sure to watch my wonderful wife Melania Trump tonight on @ QVC at 1AM EST,2011-10-16 18:58:10,41,29,@QVC,
125923291591475200,https://twitter.com/realDonaldTrump/status/125923291591475200,China's military buildup is a major threat to the Free World. We must remain resolute and maintain our national defense at all costs.,2011-10-17 08:17:06,168,75,,
125942309304008704,https://twitter.com/realDonaldTrump/status/125942309304008704,My new book Midas Touch in stores now.... http://youtu.be/7q31wh8c6Ao # trumpvlog,2011-10-17 09:32:41,49,15,,#trumpvlog
125990387226652672,https://twitter.com/realDonaldTrump/status/125990387226652672,Why is @ BarackObama always campaigning or on vacation?,2011-10-17 12:43:43,1242,642,@BarackObama,
